Material,Dia,pp,TEMP,adm,Dem,qts
61514.0,2020-03-09,0.0,13.5,82.0,74.0,6.0
61434.0,2020-03-09,0.0,13.5,82.0,74.0,7.0
61385.0,2020-03-09,0.0,13.5,82.0,74.0,8.0
61433.0,2020-03-09,0.0,13.5,82.0,74.0,8.0
61512.0,2020-03-09,0.0,13.5,82.0,74.0,8.0
61388.0,2020-03-09,0.0,13.5,82.0,74.0,10.0
65024.0,2020-03-09,0.0,13.5,82.0,74.0,10.0
61513.0,2020-03-09,0.0,13.5,82.0,74.0,11.0
61466.0,2020-03-09,0.0,13.5,82.0,74.0,12.0
61533.0,2020-03-09,0.0,13.5,82.0,74.0,13.0
61387.0,2020-03-09,0.0,13.5,82.0,74.0,15.0
61527.0,2020-03-09,0.0,13.5,82.0,74.0,15.0
61532.0,2020-03-09,0.0,13.5,82.0,74.0,16.0
61531.0,2020-03-09,0.0,13.5,82.0,74.0,17.0
61407.0,2020-03-09,0.0,13.5,82.0,74.0,19.0
61528.0,2020-03-09,0.0,13.5,82.0,74.0,29.0
61392.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61393.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61423.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61447.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61448.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61451.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61456.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61460.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61464.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61465.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61478.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61484.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61487.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61489.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61512.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61534.0,2020-03-25,0.0,14.6,82.0,74.0,1.0
61385.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61389.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61417.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61420.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61421.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61432.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61434.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61435.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61439.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61449.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61450.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61457.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61459.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61469.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61480.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61483.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61492.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61493.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61513.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61515.0,2020-03-25,0.0,14.6,82.0,74.0,2.0
61535.0,2020-03-25,0.0,14.6,82.0,74.0,3.0
61405.0,2020-03-25,0.0,14.6,82.0,74.0,4.0
61419.0,2020-03-25,0.0,14.6,82.0,74.0,4.0
61438.0,2020-03-25,0.0,14.6,82.0,74.0,4.0
61482.0,2020-03-25,0.0,14.6,82.0,74.0,4.0
61467.0,2020-03-25,0.0,14.6,82.0,74.0,5.0
61573.0,2020-03-25,0.0,14.6,82.0,74.0,5.0
61386.0,2020-03-25,0.0,14.6,82.0,74.0,6.0
61387.0,2020-03-25,0.0,14.6,82.0,74.0,6.0
61437.0,2020-03-25,0.0,14.6,82.0,74.0,6.0
61532.0,2020-03-25,0.0,14.6,82.0,74.0,7.0
61533.0,2020-03-25,0.0,14.6,82.0,74.0,7.0
61388.0,2020-03-25,0.0,14.6,82.0,74.0,8.0
61407.0,2020-03-25,0.0,14.6,82.0,74.0,8.0
61468.0,2020-03-25,0.0,14.6,82.0,74.0,8.0
61514.0,2020-03-25,0.0,14.6,82.0,74.0,10.0
61466.0,2020-03-25,0.0,14.6,82.0,74.0,12.0
61474.0,2020-05-11,0.0,16.0,79.0,36.0,1.0
61483.0,2020-05-11,0.0,16.0,79.0,36.0,1.0
61484.0,2020-05-11,0.0,16.0,79.0,36.0,1.0
61529.0,2020-05-11,0.0,16.0,79.0,36.0,1.0
61385.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61386.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61390.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61391.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61420.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61422.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61423.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61436.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61440.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61447.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61448.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61450.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61451.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61456.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61459.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61460.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61465.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61468.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61469.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61480.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61494.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61501.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61512.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61515.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61516.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61534.0,2020-05-11,0.0,16.0,79.0,36.0,2.0
61449.0,2020-05-11,0.0,16.0,79.0,36.0,3.0
61458.0,2020-05-11,0.0,16.0,79.0,36.0,3.0
61491.0,2020-05-11,0.0,16.0,79.0,36.0,3.0
61397.0,2020-05-11,0.0,16.0,79.0,36.0,4.0
61419.0,2020-05-11,0.0,16.0,79.0,36.0,4.0
61434.0,2020-05-11,0.0,16.0,79.0,36.0,4.0
61437.0,2020-05-11,0.0,16.0,79.0,36.0,4.0
61466.0,2020-05-11,0.0,16.0,79.0,36.0,4.0
61482.0,2020-05-11,0.0,16.0,79.0,36.0,4.0
61389.0,2020-05-11,0.0,16.0,79.0,36.0,6.0
61407.0,2020-05-11,0.0,16.0,79.0,36.0,6.0
61417.0,2020-05-11,0.0,16.0,79.0,36.0,6.0
61418.0,2020-05-11,0.0,16.0,79.0,36.0,6.0
61513.0,2020-05-11,0.0,16.0,79.0,36.0,6.0
61387.0,2020-05-11,0.0,16.0,79.0,36.0,8.0
61435.0,2020-05-11,0.0,16.0,79.0,36.0,8.0
61514.0,2020-05-11,0.0,16.0,79.0,36.0,8.0
61388.0,2020-05-11,0.0,16.0,79.0,36.0,10.0
61467.0,2020-05-11,0.0,16.0,79.0,36.0,10.0
61533.0,2020-05-11,0.0,16.0,79.0,36.0,11.0
61447.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61451.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61456.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61460.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61467.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61476.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61479.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61489.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61492.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61496.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61506.0,2019-01-23,0.1,12.0,55.0,97.0,1.0
61387.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61389.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61390.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61399.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61405.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61407.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61420.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61422.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61439.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61459.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61512.0,2019-01-23,0.1,12.0,55.0,97.0,2.0
61534.0,2019-01-23,0.1,12.0,55.0,97.0,3.0
61386.0,2019-01-23,0.1,12.0,55.0,97.0,4.0
61419.0,2019-01-23,0.1,12.0,55.0,97.0,4.0
61435.0,2019-01-23,0.1,12.0,55.0,97.0,4.0
61448.0,2019-01-23,0.1,12.0,55.0,97.0,4.0
61469.0,2019-01-23,0.1,12.0,55.0,97.0,4.0
61450.0,2019-01-23,0.1,12.0,55.0,97.0,5.0
61388.0,2019-01-23,0.1,12.0,55.0,97.0,6.0
61434.0,2019-01-23,0.1,12.0,55.0,97.0,6.0
61436.0,2019-01-23,0.1,12.0,55.0,97.0,6.0
61438.0,2019-01-23,0.1,12.0,55.0,97.0,6.0
61458.0,2019-01-23,0.1,12.0,55.0,97.0,6.0
61482.0,2019-01-23,0.1,12.0,55.0,97.0,6.0
61516.0,2019-01-23,0.1,12.0,55.0,97.0,6.0
61535.0,2019-01-23,0.1,12.0,55.0,97.0,7.0
61532.0,2019-01-23,0.1,12.0,55.0,97.0,10.0
61533.0,2019-01-23,0.1,12.0,55.0,97.0,12.0
61386.0,2019-01-30,4.9,11.9,55.0,97.0,1.0
61405.0,2019-01-30,4.9,11.9,55.0,97.0,1.0
61407.0,2019-01-30,4.9,11.9,55.0,97.0,1.0
61459.0,2019-01-30,4.9,11.9,55.0,97.0,1.0
61480.0,2019-01-30,4.9,11.9,55.0,97.0,1.0
61500.0,2019-01-30,4.9,11.9,55.0,97.0,1.0
61501.0,2019-01-30,4.9,11.9,55.0,97.0,1.0
61406.0,2019-01-30,4.9,11.9,55.0,97.0,2.0
61419.0,2019-01-30,4.9,11.9,55.0,97.0,2.0
61442.0,2019-01-30,4.9,11.9,55.0,97.0,2.0
61450.0,2019-01-30,4.9,11.9,55.0,97.0,2.0
61458.0,2019-01-30,4.9,11.9,55.0,97.0,2.0
61465.0,2019-01-30,4.9,11.9,55.0,97.0,2.0
61483.0,2019-01-30,4.9,11.9,55.0,97.0,2.0
61492.0,2019-01-30,4.9,11.9,55.0,97.0,2.0
61513.0,2019-01-30,4.9,11.9,55.0,97.0,2.0
61532.0,2019-01-30,4.9,11.9,55.0,97.0,2.0
61434.0,2019-01-30,4.9,11.9,55.0,97.0,3.0
61436.0,2019-01-30,4.9,11.9,55.0,97.0,3.0
61482.0,2019-01-30,4.9,11.9,55.0,97.0,3.0
61535.0,2019-01-30,4.9,11.9,55.0,97.0,3.0
61388.0,2019-01-30,4.9,11.9,55.0,97.0,4.0
61418.0,2019-01-30,4.9,11.9,55.0,97.0,4.0
61435.0,2019-01-30,4.9,11.9,55.0,97.0,4.0
61515.0,2019-01-30,4.9,11.9,55.0,97.0,4.0
61533.0,2019-01-30,4.9,11.9,55.0,97.0,6.0
62040.0,2019-01-30,4.9,11.9,55.0,97.0,300.0
61419.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61438.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61452.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61453.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61457.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61461.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61462.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61487.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61488.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61490.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61492.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61493.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61496.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61500.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61506.0,2019-01-31,13.5,12.8,55.0,97.0,1.0
61389.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61390.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61394.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61396.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61405.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61406.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61422.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61423.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61424.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61431.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61439.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61479.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61495.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61501.0,2019-01-31,13.5,12.8,55.0,97.0,2.0
61448.0,2019-01-31,13.5,12.8,55.0,97.0,3.0
61449.0,2019-01-31,13.5,12.8,55.0,97.0,3.0
61459.0,2019-01-31,13.5,12.8,55.0,97.0,3.0
61483.0,2019-01-31,13.5,12.8,55.0,97.0,3.0
61484.0,2019-01-31,13.5,12.8,55.0,97.0,3.0
61534.0,2019-01-31,13.5,12.8,55.0,97.0,3.0
61386.0,2019-01-31,13.5,12.8,55.0,97.0,4.0
61388.0,2019-01-31,13.5,12.8,55.0,97.0,4.0
61404.0,2019-01-31,13.5,12.8,55.0,97.0,4.0
61442.0,2019-01-31,13.5,12.8,55.0,97.0,4.0
61447.0,2019-01-31,13.5,12.8,55.0,97.0,4.0
61450.0,2019-01-31,13.5,12.8,55.0,97.0,4.0
61456.0,2019-01-31,13.5,12.8,55.0,97.0,4.0
61466.0,2019-01-31,13.5,12.8,55.0,97.0,4.0
61516.0,2019-01-31,13.5,12.8,55.0,97.0,4.0
61517.0,2019-01-31,13.5,12.8,55.0,97.0,4.0
61458.0,2019-01-31,13.5,12.8,55.0,97.0,5.0
61491.0,2019-01-31,13.5,12.8,55.0,97.0,5.0
61515.0,2019-01-31,13.5,12.8,55.0,97.0,5.0
61387.0,2019-01-31,13.5,12.8,55.0,97.0,6.0
61418.0,2019-01-31,13.5,12.8,55.0,97.0,6.0
61433.0,2019-01-31,13.5,12.8,55.0,97.0,6.0
61434.0,2019-01-31,13.5,12.8,55.0,97.0,6.0
61436.0,2019-01-31,13.5,12.8,55.0,97.0,6.0
61480.0,2019-01-31,13.5,12.8,55.0,97.0,6.0
61407.0,2019-01-31,13.5,12.8,55.0,97.0,7.0
61465.0,2019-01-31,13.5,12.8,55.0,97.0,8.0
61469.0,2019-01-31,13.5,12.8,55.0,97.0,8.0
61482.0,2019-01-31,13.5,12.8,55.0,97.0,8.0
61513.0,2019-01-31,13.5,12.8,55.0,97.0,8.0
61535.0,2019-01-31,13.5,12.8,55.0,97.0,11.0
61435.0,2019-01-31,13.5,12.8,55.0,97.0,14.0
61532.0,2019-01-31,13.5,12.8,55.0,97.0,14.0
61533.0,2019-01-31,13.5,12.8,55.0,97.0,18.0
61418.0,2019-02-06,0.0,11.8,87.0,64.0,1.0
61450.0,2019-02-06,0.0,11.8,87.0,64.0,1.0
61459.0,2019-02-06,0.0,11.8,87.0,64.0,1.0
61483.0,2019-02-06,0.0,11.8,87.0,64.0,1.0
61484.0,2019-02-06,0.0,11.8,87.0,64.0,1.0
61489.0,2019-02-06,0.0,11.8,87.0,64.0,1.0
61490.0,2019-02-06,0.0,11.8,87.0,64.0,1.0
61492.0,2019-02-06,0.0,11.8,87.0,64.0,1.0
61495.0,2019-02-06,0.0,11.8,87.0,64.0,1.0
61389.0,2019-02-06,0.0,11.8,87.0,64.0,2.0
61390.0,2019-02-06,0.0,11.8,87.0,64.0,2.0
61405.0,2019-02-06,0.0,11.8,87.0,64.0,2.0
61406.0,2019-02-06,0.0,11.8,87.0,64.0,2.0
61451.0,2019-02-06,0.0,11.8,87.0,64.0,2.0
61460.0,2019-02-06,0.0,11.8,87.0,64.0,2.0
61488.0,2019-02-06,0.0,11.8,87.0,64.0,2.0
61516.0,2019-02-06,0.0,11.8,87.0,64.0,2.0
61419.0,2019-02-06,0.0,11.8,87.0,64.0,3.0
61448.0,2019-02-06,0.0,11.8,87.0,64.0,3.0
61457.0,2019-02-06,0.0,11.8,87.0,64.0,3.0
61458.0,2019-02-06,0.0,11.8,87.0,64.0,3.0
61480.0,2019-02-06,0.0,11.8,87.0,64.0,3.0
61491.0,2019-02-06,0.0,11.8,87.0,64.0,3.0
61387.0,2019-02-06,0.0,11.8,87.0,64.0,4.0
61420.0,2019-02-06,0.0,11.8,87.0,64.0,4.0
61433.0,2019-02-06,0.0,11.8,87.0,64.0,4.0
61535.0,2019-02-06,0.0,11.8,87.0,64.0,4.0
61386.0,2019-02-06,0.0,11.8,87.0,64.0,6.0
61407.0,2019-02-06,0.0,11.8,87.0,64.0,6.0
61434.0,2019-02-06,0.0,11.8,87.0,64.0,6.0
61436.0,2019-02-06,0.0,11.8,87.0,64.0,6.0
61482.0,2019-02-06,0.0,11.8,87.0,64.0,6.0
61532.0,2019-02-06,0.0,11.8,87.0,64.0,9.0
61533.0,2019-02-06,0.0,11.8,87.0,64.0,10.0
61469.0,2019-02-06,0.0,11.8,87.0,64.0,12.0
61513.0,2019-02-06,0.0,11.8,87.0,64.0,14.0
61387.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61449.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61450.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61451.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61458.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61488.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61493.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61494.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61500.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61517.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61519.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61527.0,2019-02-07,0.0,11.8,87.0,64.0,1.0
61389.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61405.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61419.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61421.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61433.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61448.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61460.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61469.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61483.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61484.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61490.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61492.0,2019-02-07,0.0,11.8,87.0,64.0,2.0
61406.0,2019-02-07,0.0,11.8,87.0,64.0,3.0
61439.0,2019-02-07,0.0,11.8,87.0,64.0,3.0
61457.0,2019-02-07,0.0,11.8,87.0,64.0,3.0
61386.0,2019-02-07,0.0,11.8,87.0,64.0,4.0
61417.0,2019-02-07,0.0,11.8,87.0,64.0,4.0
61435.0,2019-02-07,0.0,11.8,87.0,64.0,4.0
61480.0,2019-02-07,0.0,11.8,87.0,64.0,4.0
61516.0,2019-02-07,0.0,11.8,87.0,64.0,4.0
61434.0,2019-02-07,0.0,11.8,87.0,64.0,5.0
61436.0,2019-02-07,0.0,11.8,87.0,64.0,5.0
61482.0,2019-02-07,0.0,11.8,87.0,64.0,6.0
61513.0,2019-02-07,0.0,11.8,87.0,64.0,6.0
61532.0,2019-02-07,0.0,11.8,87.0,64.0,8.0
61533.0,2019-02-07,0.0,11.8,87.0,64.0,16.0
61405.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61456.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61457.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61482.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61490.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61491.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61501.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61515.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61547.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61568.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61570.0,2019-02-15,0.0,12.7,87.0,64.0,1.0
61386.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61396.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61404.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61406.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61427.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61433.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61440.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61447.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61468.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61479.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61484.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61489.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61516.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61527.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61551.0,2019-02-15,0.0,12.7,87.0,64.0,2.0
61418.0,2019-02-15,0.0,12.7,87.0,64.0,3.0
61458.0,2019-02-15,0.0,12.7,87.0,64.0,3.0
61534.0,2019-02-15,0.0,12.7,87.0,64.0,3.0
61407.0,2019-02-15,0.0,12.7,87.0,64.0,4.0
61417.0,2019-02-15,0.0,12.7,87.0,64.0,4.0
61434.0,2019-02-15,0.0,12.7,87.0,64.0,4.0
61449.0,2019-02-15,0.0,12.7,87.0,64.0,4.0
61469.0,2019-02-15,0.0,12.7,87.0,64.0,4.0
61480.0,2019-02-15,0.0,12.7,87.0,64.0,4.0
61530.0,2019-02-15,0.0,12.7,87.0,64.0,4.0
61387.0,2019-02-15,0.0,12.7,87.0,64.0,6.0
61467.0,2019-02-15,0.0,12.7,87.0,64.0,6.0
61532.0,2019-02-15,0.0,12.7,87.0,64.0,7.0
61436.0,2019-02-15,0.0,12.7,87.0,64.0,8.0
61466.0,2019-02-15,0.0,12.7,87.0,64.0,8.0
61435.0,2019-02-15,0.0,12.7,87.0,64.0,12.0
61533.0,2019-02-15,0.0,12.7,87.0,64.0,13.0
61529.0,2019-02-15,0.0,12.7,87.0,64.0,14.0
61513.0,2019-02-15,0.0,12.7,87.0,64.0,16.0
61457.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61484.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61490.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61492.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61494.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61520.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61521.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61522.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61546.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61568.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61570.0,2019-02-19,0.0,11.7,87.0,64.0,1.0
61386.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61393.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61419.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61421.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61423.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61439.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61441.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61449.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61450.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61466.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61469.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61482.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61489.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61513.0,2019-02-19,0.0,11.7,87.0,64.0,2.0
61458.0,2019-02-19,0.0,11.7,87.0,64.0,3.0
61435.0,2019-02-19,0.0,11.7,87.0,64.0,4.0
61407.0,2019-02-19,0.0,11.7,87.0,64.0,5.0
61434.0,2019-02-19,0.0,11.7,87.0,64.0,5.0
61533.0,2019-02-19,0.0,11.7,87.0,64.0,5.0
61387.0,2019-02-19,0.0,11.7,87.0,64.0,6.0
61417.0,2019-02-19,0.0,11.7,87.0,64.0,6.0
61467.0,2019-02-19,0.0,11.7,87.0,64.0,7.0
61532.0,2019-02-19,0.0,11.7,87.0,64.0,7.0
61451.0,2019-02-28,0.0,12.6,87.0,64.0,1.0
61457.0,2019-02-28,0.0,12.6,87.0,64.0,1.0
61480.0,2019-02-28,0.0,12.6,87.0,64.0,1.0
61491.0,2019-02-28,0.0,12.6,87.0,64.0,1.0
61493.0,2019-02-28,0.0,12.6,87.0,64.0,1.0
61501.0,2019-02-28,0.0,12.6,87.0,64.0,1.0
61506.0,2019-02-28,0.0,12.6,87.0,64.0,1.0
61534.0,2019-02-28,0.0,12.6,87.0,64.0,1.0
61386.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61387.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61398.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61402.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61407.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61417.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61419.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61420.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61432.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61433.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61435.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61442.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61469.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61490.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61512.0,2019-02-28,0.0,12.6,87.0,64.0,2.0
61449.0,2019-02-28,0.0,12.6,87.0,64.0,3.0
61458.0,2019-02-28,0.0,12.6,87.0,64.0,3.0
61482.0,2019-02-28,0.0,12.6,87.0,64.0,3.0
61434.0,2019-02-28,0.0,12.6,87.0,64.0,4.0
61436.0,2019-02-28,0.0,12.6,87.0,64.0,4.0
61467.0,2019-02-28,0.0,12.6,87.0,64.0,4.0
61513.0,2019-02-28,0.0,12.6,87.0,64.0,4.0
61515.0,2019-02-28,0.0,12.6,87.0,64.0,4.0
61459.0,2019-02-28,0.0,12.6,87.0,64.0,5.0
61466.0,2019-02-28,0.0,12.6,87.0,64.0,6.0
61514.0,2019-02-28,0.0,12.6,87.0,64.0,6.0
61533.0,2019-02-28,0.0,12.6,87.0,64.0,7.0
